from,to,amount,gas_used,block_number,timestamp
0x5b6de928a59556146e4f4dc7f4eba8c920523b71,0x29fe3013336d24763437622769c2afdbe5e95ec5,212.3417,79124,1807276,1693924741
0x004853f00fab90ab60cf1e609b0b61494b90164c,0xa8981d946b85d58a2ad64ef7ba320a4d451e2567,100.7735,98379,1896056,1688208325
0x23f038fd5ff994c4d575e8f8e6c366fbca8fad23,0xa3ccb9474b97e79ddbcf54c5f86e1fa2a6e97044,23.159,90419,4872697,1612123631
0x0596e5e05fd430f7d83b38b23e250bfa98900d7f,0x8ca61e380ebbebe412b5787a20b6ecdf2ab21997,125.2131,59653,4267108,1619687245
0xa78691ca34601013ae68e2b270ba21c43c461bb1,0x9f1f07ce2a6cf0c0f5a6e2a57fce098cb7e3a6ee,205.4434,94810,2310339,1655609016
0x9d032989f82c0e40202ae5abd844ff68181544d2,0xf5c86c5ba5291da78a2b4119dd7aef99e3508362,209.0103,76103,4891689,1620503442
0x676f495c05ee37159c2719bbc32c3a6cebbc2f01,0x391b08cb123e3fce480d081e4b948c0b4d84b598,115.096,39928,1923013,1687746635
0x0d502f90c0a740b9c069ddec1c436d483ed7ab8e,0x330a0b5696643de7dfdc51132ffed3692e15d5cc,112.6325,86875,4967139,1677748507
0x0a0214ce074440878aed5a022b195f6fa2a13edb,0x40edb8d3d435ce12bcbc8b27b8479f314f5acea5,220.9875,50884,2977724,1691175398
0xcdba82888e4698c485abacf8c7ad87dc2221f378,0x16bdc8806f1369d33febc10b45606e27c8aa9fba,9.0743,77152,2326903,1636605565
0x8e8f4161c9c3d2d8857230a048df1fc6f4326948,0xc62ee9ce7fc0e5676e7b1adb397e310dbe3167ef,14.0016,93376,2176787,1662547534
0xc57cc290cf651ae1b30503de087a9b755521c3c3,0xdd1f234967913c25f176bda85a9825ba880e447e,80.8079,55011,1296123,1684170608
0xc4ca17f7fc747eadebfeb665e96ce4b91482a322,0xb94088a3d79b78274f6b95176b7271a5cc18a8de,124.1503,62140,1849451,1679637876
0x6de5f0c142daf2eab3c0d3751f3be6af5f359795,0x1fee11938092253030efed7cc63d83cf61ed1180,247.2093,92387,3268224,1683794171
0x0fd6166a6e5582e72df7cc69275d708be78820e3,0xc8088af560f1afa178e0fbaff8015cd13e7f5451,187.2618,81656,3156662,1608899831
0x9ad93e351ccd8c979fba63edb853e1125a6bfcd1,0xe1632e7e0dc135f3bc8991b917e8b682ab340fe1,16.294,85764,3527186,1607795115
0xae9dcec1fb0814ca02ca1e6690d05f33488b4c8b,0xdd944483ace0a893c328877608e7975b4ec987ab,75.6947,87837,3552336,1695590876
0xab3ea10dd863dcb4ced708b33412653e03d499cf,0x4816272f986313ff31fa30387fb194f7806f5a2a,101.3063,93080,1881214,1667850813
0x7355591e772f56f84a8b1f0ae3e3f31ebf5c72ba,0xa1b70dc70fb74767cd380985cf93c4fb132fc4f7,127.9804,74873,1861354,1670480900
0x084cccbb27886a8366df6dce2000dd60675221cd,0x428cf082d321d435ff0e1f8a994e01f976f19c11,239.8753,110816,3009015,1653498338
0x20c00cc47accbe2134093810bf11c849075c5300,0x4091f6cf64a86a9c11489d3f13c8c06eb195106e,59.5251,73317,3857406,1614599424
0x4d6dd8b7cc5125793ab9fff17cf483b9c6b972ee,0x311dedde5e0effc7b70dffdfff1e97dada5e262f,233.92,108543,3527601,1603738944
0x920ae6f5da3cbf84d6223cc31b523130070bc4ff,0x24c8dfd9c34eaf2ff292002641f9176691f832a4,136.8408,92673,1418458,1620761643
0xc14777c94229582e5758c5a79b83dde876b9be98,0x8b1b4f3a25444005ecd37f7b0c12bc5078c13443,130.7964,71720,4553978,1688001633
0x29c06bf1eac29fa32600eef65fae3fd731dd279b,0x5167052b83f36952d1a9901e0de2b2038c3dd1a3,191.7773,24480,3721499,1665559230
0x016e0ddc9631f662539fb1882458e5df00791565,0xb055d918559b0b02a6ef85f4e74216462cad57a0,97.0672,99117,1153712,1615894291
0x12eb630ea3193781ed914e1f349c30df5f47db92,0xc9328b3f29c348ed6ea22bf137d97de5de1a04c7,146.5755,49763,3017660,1619694380
0xed8c8830cfc51f306c4765598cf3ee50ad8d978a,0xa84ca974907191b149e7e5b07152a771b20df30e,36.0802,93519,3544664,1630999969
0x61fe3d9e0dccd7f83a782db6e28d4283ac8f285d,0x789f8eadbe24fa8bfa276d9744c15dfb6ee91e4d,226.3317,88027,3779790,1658607363
0x8432241529859b48be51b2197042fc76bb057ace,0xc8ed5ef752f199bc9fa3b51ab431df401e87d6ff,230.3379,52799,3994096,1642437340
0x11a1cc0698fdca57f420f4747a716118c9156d60,0xb94088a3d79b78274f6b95176b7271a5cc18a8de,122.7584,81324,3143425,1682434304
0xb6213545cd905736d297a194b890d0a5bb6c0119,0x613f306c111ba759e4ac11165e70d2a68aaf4f2a,195.7569,50528,1801149,1645408437
0x9bb82e702014bb9f0e043fa4dd1f7fef66b232c6,0xc53b553f9ff8ff50c04ee6dd6cd6fcd06845a6b6,3.4161,84810,2854969,1631692245
0x2b75b6fbeb6e16d1a9767267e6fb81539c73f584,0x4993b0029aee4babc09434c9055bcfaec220f287,209.9821,107271,4769831,1629262205
0x2acbaa4a28eda687104b4da474de91dcb43b2ac2,0x8d1eb19259703073ef8ee4573cfd2e4ca1fc4954,82.3845,103853,1179130,1691448652
0x8b1bc2eafb919876cfb1bdc3b44d7f5bcff5bff9,0xc1f9bb72216e5ecdc97e248f65e14df1fe46600a,169.0622,25290,2499364,1617042748
0x275aab0ade9309acc9aaab3ff029897dda2cb158,0x6de5f0c142daf2eab3c0d3751f3be6af5f359795,119.6624,100102,3833260,1699207127
0x61854c288564a39ba4c6faefa5a4adf6e4552fb2,0x5d445ce69ff9d8096d57444906c193f0ee577bf2,68.5347,57720,2104811,1606001207
0x87db45c4059f7c14bd30a97e342a2eaf14b84839,0xa1cb7c6056ca3924b452f9ed016776dd7c4bce5a,245.4657,91437,1877601,1614048653
0x1f89229190dd5db10df0d97640db0504942a244c,0x87e8ef3aa3ace8159bf8493be33f70890f5f0cfd,16.0665,84359,4988673,1606899631
0x2bafe61f1a133f48d1396a8d97aa6eca300f38ec,0x413b8f766e297727f85b5815f09dbae262427cdd,234.0586,105957,4327252,1643312608
0x13c08e970d5c488fdc1d5246423bc7fcd4c2ccbb,0x5682a7cea64d3c7dc368a84a03f2a8f3b4eb6fad,100.209,79191,1477441,1643526721
0xac7392482fd96db7fe6ce9681ce7828c74175784,0x81053c561fd1e5305d05c651fcc2ae7c4ae2cde6,150.4749,118472,1157179,1678219316
0xc120c9ae79e709f96a3f70dfb277ef36ee2bf7a8,0xc709cda6fc460703a8a9a7d1a65c1ab65d2bc579,154.5158,91480,1224130,1619075511
0x65d3442c71957fb08378ae14a04de84fc7e4e1f8,0x83ad306cffb7d2ed85daafebaf1111f1108c0fb0,201.0937,103255,2119919,1647937270
0xbbad9ef8b4047dca8f0378e5feff6aa9c8a59bef,0x5526dc369bbe6b9b2c5e64bb368c1d3ccfa58271,73.0514,75003,2984026,1677108752
0x804cf3961a55e10f1674ae96007af61d25ff176a,0x0900687bab935295828a8ce17c27601f30ccca52,228.7534,51395,4436824,1656808785
0xbc1c68c4c012e29ad85aee08a9da9725474af248,0x81fc8d296e429ee0856b95778180d73b965a3bc5,203.6194,29702,2811966,1629249959
0x39aeed012456d2b3686984093051559fe18274d9,0x8b7c0ae2ee7c3daf62517180892d2ebf852517e5,119.9935,86353,3122451,1688839408
0x5aca53c98debeac99a7c23e435bbd7f6cfcca438,0x330a0b5696643de7dfdc51132ffed3692e15d5cc,88.8313,86302,2535331,1660801438
0x448c25f5e8d6ba9ebc9d106cb5e1a01070d38a33,0x3f021698519a14bf38774ca6989fa39649d9c016,165.6703,51608,1438139,1668322723
0xac7392482fd96db7fe6ce9681ce7828c74175784,0xb1f873cb2cd0c818ce8b0a7d971f062808a47425,193.5284,48312,3980767,1605066164
0x3a6d4b0db8fe5f8fc29f1ed74f9a921550d02bbc,0xbc2f218dc8a094c850856cda55d35fe2097f21ac,207.4836,64440,3345499,1649430880
0x84642e9953e3fe21adba0c2b8918dc63b17c78a3,0x45f7a4f48664594c07f2e46545766d85e6c77be9,248.9828,50723,1950593,1623494859
0x82cc0debe836a92dfa57ef08f191afb8cd13ecce,0x25db5361ca4f03a9c56d9738ff459d372476c29c,94.0412,117519,2563839,1609257341
0xa0157d54b87bab72ca5081794aa0b314639f46a9,0x983c47b7510a792a98f152db95fb751419a34a8b,156.7445,54330,3254623,1633210689
0xe1358ae1a9130bc458c8021fcbb7ef8aedd51487,0xbe952969054035e91e95031d34b4fa6198095827,199.2945,24141,4970891,1662621128
0x5a41dbffb88464598ca671917c005f32e066afe9,0x82b02eeaa2dc324547b4d2893edbbc4a7e49d666,72.9801,71371,4550725,1663208859
0x6f92874ad0582cab1dbd8654d7afa41c4437daf7,0xaa5b36fa5de81838d222f3501df21ec05bb5019e,44.2538,37034,2448615,1699725176
0xcc49d1f23f01decd4e18b6aaacccb038c9648e30,0x9cf67bbf9be023178706d2ec0cde674c5de191e0,136.2379,106236,1345321,1684169488
0x259510f83370e261ff018cf973d0e80ff64cf1b5,0x7545d38c48b2ccc4fa772469148511c7d85f8d8f,185.2068,100922,1481944,1657001569
0x1a058e645de6d97dbaf8fe951db2f732bdcea167,0xc2d88c17ddf72566423dd9c2d0ff1c6b6bb08980,0.8341,22720,4977477,1621684479
0x46ed4768f3fce1e0419b5f7d4ad68f1a540aa5bc,0x1fdab931f1480fa32daad51057ff635397fdd96e,128.4537,33326,2696551,1675771821
0xa36de942c9f605bd39eec89e5c17704e14dc28eb,0x1dd964e4148169ed94966477359e0b3c57dc2bd3,161.4181,58575,4738132,1613271700
0x63f7ee9ea08743563e60d4884367fff6e1e4e713,0x82a545139571b72b6dda7b4d0281bd2ec41f620f,209.4605,108509,3011222,1651889106
0x177e60c30d60adfff4529d5ae2cd64af7eac8493,0xef6805af393c34fe772f8d827a5d26685215612a,63.8609,94721,1853103,1693146411
0x2519a00724ca9d3cdf1fe5f9995d2ee886f48fea,0xc6cc68a18211ec1ae83a17792c5d50316538c86d,72.0216,117461,1538806,1679388622
0x3585ba03f329edd438afb100e735c9184bbb3ee0,0x8583ee650c6566503d1d9dd3fae76498e7e4ccaa,101.3265,108089,3671444,1632395331
0x57dd73c75e66bbfaaeac8a16e7cc4a1c69122535,0x0ad9c4a8df4c25547c2b8fdbd07d0dd8979c8b3f,202.9957,76673,4576656,1685149726
0x988cf38f543bfeacc020a00500fce335cca086f6,0x0b37ebeacb5006ebbff1360804d66ae3dd57d0fb,143.827,105647,3454265,1651602800
0x51298115013699fa5e36f37d148c52ef13383c3a,0x31e89d5186fa7aa857bf81e3bad5e183a006900c,139.5018,45721,2743220,1650615059
0xc8088af560f1afa178e0fbaff8015cd13e7f5451,0xcbae76dbd85bc3cca6243e81efdde0e5dbf403fc,30.8663,118813,2583575,1655765838
0xb62992d886b3881e3c2e7d8f8eb3aee5a42c6de8,0xbff8f0ea959a4e67aa63ba4f1b9df2cf546a5e13,238.1414,21196,1585314,1642070223
0xacd9faec4836032778044ed2a044e22e2407111c,0x69adb8e760f773a0da6bc66b39aedcf079f7f5eb,69.5434,25203,1563828,1617180666
0x392a8f42b41e356903300ec58c8c5ab42cf5351d,0x608844380ae84846efbb01b348f6a2f7bb90c887,67.2394,98120,3282615,1605317415
0x1e1f3a383f18f7cfd7096e309e2293c4a628abe3,0x5b11be351e02b13a9d859668370a2769366eee9e,181.327,76492,3322498,1629622819
0xb954c2ba6930e248fb92125b697edbfd5c8ff5ba,0x2804e8b4c04c655376d18ada84d46fc345240e0a,89.585,118041,1067718,1612587924
0x0dcc89f3091d3ef66e00fb595ed0fafef4434192,0xc8022233e9be9397dae18a15bc955fce8db8d7db,153.6056,63912,1627970,1685317472
0x84693e277c396b12066d145d41451baa49752830,0x790907051c0a823190b80fdeab406a990056bcf3,203.5817,36767,2150698,1639428563
0x0a01fe1e6cdeb4f59214896ea9bc08ae9ddda510,0x464e2aff65f094e2c781dc5bab639b8d9de89c0a,52.9011,66935,1262844,1661461144
0x8444b832f6392fe59a1191683a4d66f63e25eb3f,0xad6e3405a6faf1cacc7c08d381210031305688cd,227.0006,77922,4698042,1641227645
0x3bd22cc67cb5bdfb0c8ae0448269be10df015631,0xa61d4585c63abb251e97132e917d8b2339868ada,203.4077,35423,3305128,1651503382
0x6c0892ad6f0612420e45db4b94bf0f414e486e7c,0x2aa40bb0993b5a2d00da4c1cd9555c626974c1a9,187.9268,70756,1915135,1608923381
0xc2605dc15d3ece4ea7a160c615fbb229c88efca7,0xe45aa28d270a049b489ccbb156c2e2c3de0d571d,195.5955,67753,4083082,1686281310
0xa77e473900b453a28e6e15b9655646675cd4a6d8,0x92a709cc27a4bf49257ef75a18f787483d200723,89.0682,41702,3681665,1624522612
0x233ae9c0fb89305756ea856e673a0f80229eb33f,0xc17069f3258b8ac53583eb314f4b4e8599229d4d,93.9697,55433,4405325,1612439507
0x821f93cc16c6e57235f9d28fdf7274561584b8fb,0x120d49199d8b09f773f26873cf2f78abd74c5577,6.6788,92771,2356338,1600332878
0x4cd526aa2db72eb1fd557b37c6b0394acd35b212,0x926cee2d9fae9536d79ec48ef77f24c340c6cd02,85.8844,116500,4028314,1627955709
0x76ad2dd4883116d6ce995b809f5c105490ad6d35,0x7e5e5d7c272ad674488d6820c74eeeb0ed7b6276,231.3474,54530,4670036,1673729354
0xaf1ca649465265084f91d4a4a67ad5fc17bb30e3,0x1b150b01dd61d54847a1c538ab9fe6f1639cacbc,35.2564,90919,4819354,1671933142
0x6448ec1e9157d90327af9e823d7229264aeb1078,0xcca03437d406e7e337ce00defabe5418edec83e0,0.2983,82449,4166818,1632373360
0x6655dbabc2c9236478cc122bd26f7a3e40ba9238,0x1b78361f9e346cb341a605404f31c0834cfea278,63.2475,68342,2157599,1650730347
0x22ba0779a0a700fc099a38376080a3ac33105a4e,0xa4dfc2a06a1c64bc848b22c96dc8778e79671573,171.6908,59326,3433785,1626571493
0x3fa5fae3d3e5d297c382d219fb4fb1c2aa9f0860,0x9d4a5c2a03eb15fecdd6e1d882325af6269e33ad,23.2895,55172,3922097,1678968371
0xcae4cc25fa2366571bef06a7ff66d67fd8dbe3a7,0x710b1d822e0e5b9d55f123598f383667502c3a51,129.3129,98286,4455684,1642522212
0x5da2a7fa241c7ad7002be82a98117213a974d424,0x19ef07f33ff88d2370f8ba2c309e86a24bf0c454,33.5899,111204,1033878,1638857808
0x043d4ab5825162eff28f2edc17f7a0b1600eed32,0xe1632e7e0dc135f3bc8991b917e8b682ab340fe1,80.6254,52963,2848900,1666511207
0xbff588246d209dd88dfa6c00e4af2c859b1acdba,0xbb1ec8a800586b76317f7dfdff96281ce04fc7bf,23.7802,46469,1217128,1693732972
0x76bb5b6177096b337c79f2f948aa08b0db5f5211,0xa4f0d9e0371c14f0396aa01e02ef7607a55acbd8,125.5619,28834,1419033,1697051048
0x854b62b692ac8411c3a45463c44cbdabac2d6913,0x199eee5b6ca1aaf030c77f0b5c50e39908fd2072,241.2608,32242,2308706,1627666357
0xe02f2921742a6eec7ae44a18b1cca4277874bc74,0x22f0757756b5329ef615b8b52e74bd9125802bba,81.2107,29509,2049291,1630714379
0xbeb6e55fd8c09d95fa699d0f36dd3b91dbb87615,0x1b76d77499125f2b05779b78a8a642cecdc069ec,133.7617,43391,3647894,1613943168
0x0480f66a8e6c40b72d6ce78d1057d8d94eeecfcf,0x233772b61331e4355c5a3acb1ede5f0793eb273a,199.6281,31173,3301803,1661217726
0x293af12777983478eb9257b92827e93a90378fbc,0x121d264d2c2c9a68ae19b56a68d7a8be9c35b13f,153.8234,74135,3646026,1670397937
0x8be1403257224f62ed2517be4fea77c3a47a2296,0xba6b3ed577e40dd21b09186fd42a3ee0a454f4e6,75.368,64341,4191807,1660953842
0x153a71e2913b9d3279dfb16c62ff04ab041f8369,0xb282e87c673f81747f2478074adf23e87ae0faa3,160.6145,106419,4514208,1600308646
0x3cdc002570189219697deaf6757f0d6688ea673b,0xbc7fa5c29709d4e9b3961fbe550d70280409b176,205.5098,107054,1830147,1632801620
0x1dfadda4427f3a60297bd2e21eb03471c32d225f,0xa416bf4393ae3fae7fcb33f7890ea101cff09a6b,235.5222,44488,3964235,1699729943
0x559951b272b192898cb851ee453fd1ffeb211447,0x0369781891dd06c9987d7dd74f7f7b44216c35c4,101.1207,27919,1774630,1626204357
0x15e1cb662c5974a01db1e530ea055b8869bd28ad,0x4fbfc8e35dce6dba39066ab8fec34d83767cba56,239.7385,77588,4666990,1644995235
0x92bc9b31d14f62fbffff9b5fa95a50299981616c,0x06b5befd795c028c84b500094eec0fbee019d696,168.8525,39101,1705480,1638695860
0x285cbde4a7ba2383e965ae4c0ec476be9034a8d3,0x287e67e97507ff3f4e94de2b2f1068cfe3e77cf4,72.3901,41106,1114540,1654185820
0xb381a2a2d06ec8774a4ad403722a5ffecac1fcbe,0x1982b0e96a0375e5b570e8e466d423a37af34b43,9.2634,62292,1316199,1634372429
0x8bbb73bcb5d553b5a556358d27625323fd781d37,0xec970bbf167beee6fb536f1839418f3d19ce2a69,141.6408,23502,1400339,1653928057
0xbae47f19c5d48210c74d958dc34f38466081dac3,0x6da267546c5cb8e34cef0120ce245c56973719a9,51.5311,118017,3178130,1618877659
0x36d9b8d8079a9c1acf7ba9988cb4017c616bff26,0x3a0356dc70790dc8e4fba51e63d69012cca6a662,213.2349,57421,1156691,1604228818
0x8b9651bc08b9ea03e84a074054ca3c4719da3d78,0x65c93008c7322c5ed4a8e136521e632b13095691,217.2783,97953,1547321,1624721459
0x4bad6eed42fe39f1050c1d995e72b1fc2f526fd3,0x12f376654fb9169c212a5723562143185236880f,93.1723,39328,3747332,1603695188
0x2861abfffa1234e184ffce00eeb65a62a778b5aa,0x129dc5d086956aa4ea1137b5667c9ccacd5cafc1,212.5991,35925,4179973,1627881659
0x701439dbaa5bfdffa3878d933276e800f0226101,0x81e7eae5baa0979398ba5c4b09cafcb8c690062b,76.7561,50311,3415399,1613559849
0x53e7cc9a19bb7a1c727798e7610fc5ea52cbbcf3,0x63ed8dba9ff7656bd366cf4335335d49bbb96265,160.4714,68660,1761414,1669393672
0xa6cd86b238480929ba311f3729edd497ac155577,0x31fedb3441e02f3d70b1dc43be268e5532b54c64,199.1721,41751,2020293,1698373193
0xfc74fb0d5df08ec546a3da18ccc7fbcbe031f5d8,0x6f58bcd217d1705989e49fa0ce270c26cb177b39,83.9502,74965,3849085,1638024987
0x91df303febc99113274d9e456528695637d8c8e0,0x35e69cd65886ec0f6f6bccfe53456226de8bd08c,54.2229,45336,3099657,1653650558
0x8209c3b284784d7dd12a907f01badd9b55372cc2,0x81ed30dd7facb45a1d6587b4e0341fbbfc69427a,152.392,77124,4326298,1600667938
0x4ac5ed4b31f4f0e16bd96bf2d9f96200d7c266af,0x735c0654c79cc3b7bf7aa32d5d5660680ffd70f6,145.9541,77367,2801028,1625947867
0x754343ba247289b99e9689808548101d5fb9fed5,0x4af36ad44c252459d825f3dd428a83a7ecee7674,186.3812,116640,4398392,1678295005
0x9cd7a679f8c27343b5167e6438459aca39deec18,0x6cad6c565167c458579a294152c07db4c507c94a,109.3726,80482,3670334,1689928690
0x0cfdc4a2c05b1ff5fce36d1c1982d8666d7a9813,0x6a860d1d83fe30fe0baecad202e790cc4fc914f0,69.2543,96084,3307481,1685493503
0x9e81b438eeb0e674a4af11e9b3484e007fabb0d9,0x4c0c30e889a08d33d5dfe3354313cb5a32599433,155.4954,51415,2494058,1654326753
0x268f6f0356ac1e6cca21c64d23515a27b69c51a3,0x92777d614ab90e6419cb747e00b4987afd2814fa,172.1206,71285,2695690,1649784886
0x919c5c124bcb466ee174fb478bbc8eb8f64e7c41,0xb7de9e51b7d0b7b67195bc8ad1182b7df38abb0b,211.781,56063,3046506,1652356553
0x4368de6daab954b6b4098c21f30035d7a7330cc1,0xa2e71d28dcac209b29edcf5c987fac0ecd42c352,196.9048,104831,3142857,1608130731
0xb74a104e7435102bad0d0d58e319588cfd62b0f3,0xb745e13c7e524836f523c5daab953eb9cb38e937,75.1066,55943,2982783,1649589949
0x600308935b265ed158c99bfee73a314e32a57227,0x6d65696fa6cafa6fbe02f8e2334daaf784e7adb7,101.1395,97232,3927494,1649777340
0x44261fd8b6579ffb751569f859bc1225af0c5f2c,0x7e5e5d7c272ad674488d6820c74eeeb0ed7b6276,219.5514,56493,4874714,1652855838
0xbf45980fb6f4d4b50b278ab3109b16c13afaac75,0x8ada3eb7c997fc7751f24c092eb2635c9bb55044,166.7641,65310,1874002,1675322051
0xdcbd1172ae45b97e1c807d93707e74463295349c,0xb3080d9406284ac430c27abe5ebaafa1745995d6,31.9077,104072,4693907,1677388161
0xa2e5ac16f76f7a151cf38e65469983e4abbefb9c,0x945bf72a993766682b4b397e9f49e7ae03ce2bab,187.0096,41197,2214821,1627185528
0xaa383d4ed30accc6c00a9b12044f934a94417473,0x337c7361e523d792b7ac6be7a67f5e51915f8cc8,230.9524,40757,2249106,1613859021
0x944b1b4160f71478f4be36ec98ef1f1060cd2c80,0x0e783fdcfd5f3f1afbb11062315456bd16fee122,20.5409,105011,2919592,1686551818
0xb84a0b23fab74f3f1517c5171e7d67fac457bba1,0x55a80d51896b0fdf3526aad7e336e81f81a9d003,186.2622,92703,4905820,1630146046
0x8e0447f679aeb8fd2c52e59f712b900ec86da55c,0x76d1bb7a517e9f5d98c52a0a6eec6e98c68c81d2,53.2044,107422,2202168,1655139902
0x9c3c750372e2dbc2f8f2e6c58edfa6e1d7e463fd,0x8fbe4d0295003f33a0b98fd95ce12253cd0bc53f,125.1028,77251,2033271,1689758895
0xd787e430cf92d42fa28b7643e41ea1d871a19fff,0x09b2a7b5a3c2c292109c521b4cd491f3ec0a5072,103.2984,34273,2649604,1698076794
0x88bdeb65ed500794118d0e5fdf5808d23bb74e73,0x3ef1544e4643f77d5ef00e42ed79b3571149119b,74.0792,82654,3475636,1685753784
0x67c0499313122ec75090d6647fbfb5e3f9e0580a,0x982f12f899a37759a3426165ece2224df21be241,196.8532,31114,2741812,1612909263
0x9bce26f5e20f862942faa6a52a2d04a3178203d4,0x628523196a1ff3247c54630726479eea7e312cd7,168.4853,86548,1349395,1613623919
0xac860adaf3446c4788729ac3113c041bad094d8d,0x5ac8306d4c4ac8f95fab23aca0b3c41890b77eb6,163.9791,112047,2937368,1611862766
0x0b20bdf3838fdbe6a76ae9617f911a0da112fb93,0x6b562e589d87eb9a96114ae222ee7c098743c16e,5.878,48291,2988032,1617555507
0xa70ff822792564dbdece582a2d5f24d0d2725b72,0x17b3873a711e9e7d08a992ffac2f508ab50dced2,117.9354,42764,4250650,1600545853
0x284df3c16ac1ee0ea931cc9e91c56a62e9b8d404,0x7814ce92f4c3058dc1ae3b34a7844987a3d4e996,134.1227,76523,4416337,1664689395
0xa69ea6ab7707c551eeae1d443e179318a9dc73ee,0x06c046a7cf3a7870cd1a295483f234ac650abb6d,139.0274,39341,2621507,1698236034
0x78b5e89adeda024598f8c964de6a7db666d3f92a,0xcee56c3d77d814d29b9410c0f74c12781fce03ff,52.0808,38277,1513743,1638315802
0xae98500e5bd3a978e725c4c21e72fe3adebf87bc,0x55a6f58ac73d2fca9f7730144e84215152eb5354,148.0791,60039,4284128,1659327130
0xae012cecaed08ef475e555725e6958bc2a2a4343,0x4f5151785e03b47d0c6641872bb6b29b6de1b77c,80.8964,57434,4516205,1619347463
0xd84af8766bd29b988f3426cc48cac5a6646f1f90,0x4665e47396c7db97eb2a03d90863d5d4ba319a94,97.2112,113082,2243769,1646234339
0xb20cb6c8d25ad0f7b03b0302804e715490271696,0x59285ff0a8b2bad2a0b9069234eb8b03311e1324,229.2986,46068,3507555,1614614265
0xcbcc0f036ed4788f63fc0fee32873d6a7487b908,0x3b53ac518414c5104b4695675d8a32c200d56073,187.038,97687,4609511,1679004738
0x82dad742ed12066c17fed51b0fd7d3d0f53de041,0x0324764f3cd277421cd46a0f48ee29bfc1237f60,53.8864,96059,2100016,1667864121
0x2109fc287d455aee29ea13ee1491c66b073827b7,0x2f5da40ebdb5b8dac0ccf0c5f2c30b5702da0696,45.4624,75212,3946565,1651441320
0x7fc2412da19f0d0662aff56f08f9f6efd68ee577,0xc169a0e826f22fc7d37a48aaa346ffb4521c35cd,115.0951,102319,2719656,1660599012
0x0955732a5065c9a09f0c4fbc6058b92e90f657d1,0xb4eda52a25e60b26c57064fdcb9deb268429e69a,170.5138,93181,1940347,1629319972
0x8fc995ec4d7fd3b4aaee3e4e60a07480080c2efc,0x60bcf5afa13b0b46a963bb56b0f6e73bb8e89c6c,150.0606,25307,1439895,1652295174
0x2e58d032594022c86f0ce84e6bb87d8123f44871,0x491c079bc4fc87be6c81d1bea65622332b7cfadd,87.5411,95870,1115510,1615245600
0xb00063a11a150ef3e5bccc6ee58b499e5f823a56,0x6c7690213cdef4ecfb0b07f7e77dd71195071c0e,141.9649,56665,4067636,1678530951
0x0d32209cccd6f946643a7dcf59e7239ff58f6215,0x21a1662d90d163f79f9e71fda42c60926e80699c,48.7524,51359,2141586,1636493377
0x5e888d2390736a48b1a4dd942507aadb1ea9e5d0,0x116574a18659f0063150e0064e4ea00349a1492c,229.4187,75953,4494823,1664697129
0x59285ff0a8b2bad2a0b9069234eb8b03311e1324,0x77e1127dc55a350e62313177575084ce14832ee3,133.4164,34158,2180473,1606119049
0xb9b848702a47ae78a70d18c45e552ab1637b5908,0x95ffcdf36129e5e256190609cd97841d03e52356,199.3059,55773,1371661,1697760220
0x194398ca0dca78cdccf0e194b45c8ccd6e0c7574,0x1d8cfebd1c7bee050086fae11c2eed184831a5c1,216.2573,85700,3518660,1629059497
0x0eb9c6202c26666433b7e7f10e9b9b887acb7787,0x1e8d4aa2389fec601bd29032ed2df6c87fbc7695,248.4945,92356,1382272,1613922336
0xafa0d0c01fddc4cadb312159a8a76e8a0ccb64ce,0x02c68e3de38b00f958a53bd9182d09120312b2a2,243.8324,96804,3744974,1695345217
0xeecc46a74cea6133a12672bd62d5167877b4d521,0x2278d7a656a21db592cd9fc2b81b89edc8fe696d,192.9376,27233,4558534,1641815603
0x452a0f1eeed030cb9c2e337c817c3ea947a835b9,0x0f201982723b310de1ce93f59bea8e8d5d268517,37.7155,94639,4484601,1655999543
0xb76d9e76baeeee1f9d70648b07312555f03276d1,0x330a0b5696643de7dfdc51132ffed3692e15d5cc,101.1092,92341,1138329,1609711151
0x0fb81a518dca5495986c5c2ec29e989390e0e406,0x6c12dd60a7c309ec6c46c884edfe37a6a7b4470f,73.0653,36989,4546838,1626920343
0x70d7eb9f73a45d6ce7343d129750fd3f814c7f1d,0x42a777e0f24390e7ed461a7af325526e53ac57d9,223.8401,64139,2268204,1674291824
0x7259d9e3a1e42f9f04bec7ee4dc6fdce5938ca5c,0x42bd1080748704936f5e136cfe9ab0a073ef0c61,249.1036,48463,2339037,1626505555
0x1ee4e77f2fea8cf073b308774e230e5aec9c2003,0xbb4a43acf3e51c404fd2d239c86f695fd26a6714,15.4397,83659,3371770,1690100336
0x28a35c98a3fe0845c69f1d0b83602c86ca87fb10,0x2299c90980777bb9ebf2d8d58a92cb3ab7f7faa0,209.3496,98552,1418127,1627569515
0x91e5abcc8f5e9a32a3407f71d6d63d28ca10756d,0xa7e43bf451e0f01c71dbb54a9e8a82345c194c44,14.7843,63457,4301774,1664498654
0x2a160cecf38caecc6187de9b86d9ebd6ce26a51d,0x23e8e9f603e726a5986a55ca9c250a43fdf68561,197.6999,36205,1852610,1618150476
0x297db3b40b5a801235a6c06894a3b96e1c99fbca,0xe112784753273ebede055968ecb78dcad8ff6da2,170.4931,23126,1567735,1640729055
