Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq sent addr.1,ERC20 uniq rec contract addr,ERC20 avg time between sent tnx,ERC20 avg time between rec tnx,ERC20 avg time between rec 2 tnx,ERC20 avg time between contract tnx,ERC20 min val rec,ERC20 max val rec,ERC20 avg val rec,ERC20 min val sent,ERC20 max val sent,ERC20 avg val sent,ERC20 min val sent contract,ERC20 max val sent contract,ERC20 avg val sent contract,ERC20 uniq sent token name,ERC20 uniq rec token name
2.18,133779.95,535137.22,8,4,0,3,3,0.02,0.040816,0.026398,0.0,0.049458,0.012375,0.0,0.0,0.0,12,0.099001028,0.105592195,0.0,0.0065911669999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45.68,56510.08,0,1237,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238,0.0,0.0,0.0,0.0,1.0,0.8888888890000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8888889999999999,0.8888889999999999,0.8888889999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34701.91,1941.7,543829.08,15,12,0,11,13,0.5,15.827979,3.065096,0.0002,15.817979,2.451936,0.0,0.0,0.0,27,36.77903253,36.78114723,0.0,0.0021147,4.0,100.337,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,25.08425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1787.32,525.68,8305.77,2,9,0,7,2,0.05,2.495,0.8048960000000001,3.372342,3.87,3.621171,0.0,0.0,0.0,11,7.24234195,7.24406395,0.0,0.0017219999999999,1.0,1500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.63,0.82,322.3,9,2,0,2,3,14.865560999999998,86.134439,50.5,4.993187,12.0,11.221465,0.0,0.0,0.0,11,100.9931873,101.0,0.0,0.006812682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.45,12921.57,129540.15,10,10,0,2,1,1.000052,1.014875,1.004819,0.999088,1.01417,1.004055,0.0,0.0,0.0,20,10.04055439,10.04819041,0.0,0.007636018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.86,0.42,9.42,3,2,0,2,3,561.467487,1439.532513,1000.5,1.999564,1888.26294,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.23,0.82,330.08,2,2,0,2,2,3.045384,97.954616,50.5,0.616337,100.382637,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1648.74,201146.8,0,122,1,6,0,0.0,1.078618,0.364806,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,44.50628024,0.0,44.50628024,2.0,1.742475804,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.84011,0.902366,0.871238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340844.72,1839.79,689048.6,2,4,0,2,2,0.859977,14.976174,5.956538,1.098585,22.7255,11.912043,0.0,0.0,0.0,6,23.82408507,23.82615119,0.0,0.002066117,11.0,1441.424386,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,933.461832,131.038581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.15,713.44,150664.98,106,207,0,13,1,0.1,76.9,18.103552,5.92658,448.19658,35.352743,0.0,0.0,0.0,313,3747.390716,3747.435236,0.0,0.04452001,1.0,600.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0,1,0,1,0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.25,0.0,0.25,5.0,71.98685866,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,64.85137900000001,14.397372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.99,3250.28,13017.07,4,4,0,4,1,0.2,1.0,0.6,0.199526,0.999555,0.599507,0.0,0.0,0.0,8,2.398028052,2.4,0.0,0.001971948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17171.6,11439.07,1024381.72,45,22,0,15,28,0.0,121.0,32.896731,0.0,175.0,15.831052,0.0,0.0,0.0,67,712.397338,723.7280887999998,0.0,11.33075076,89.0,679605.7616,520532.6758,0.0,13.0,42.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,280689.5,10297.05699,0.0,130689.5,22631.85547,0.0,0.0,0.0,14.0,46.0
26.03,0.28,78.67,3,2,0,2,3,46.342791,54.657209,50.5,0.369143,78.045264,33.666163,0.0,0.0,0.0,5,100.998488,101.0,0.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1590.68,0,1,1,1,0,1.083559,1.083559,1.083559,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.083559,0.0,1.083559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2313.04,198921.02,0,86,1,4,0,0.0,1.005101,0.481405,0.0,0.0,0.0,0.0,0.0,0.0,87,0.0,41.40085147,0.0,41.40085147,2.0,1.091692598,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.262358,0.829334,0.545846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,1.47,1,1,0,1,1,1.2669629999999998,1.2669629999999998,1.2669629999999998,1.266123,1.266123,1.266123,0.0,0.0,0.0,2,1.266123413,1.266963413,0.0,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.53,0.0,70.13,4,1,0,1,3,101.0,101.0,101.0,0.022116,86.581227,25.249475,0.0,0.0,0.0,5,100.9979,101.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,15.28,1,1,0,1,1,22.0,22.0,22.0,21.99938,21.99938,21.99938,0.0,0.0,0.0,2,21.99938,22.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8247.71,10778.68,774276.87,22,55,0,5,13,0.01,5.322865,0.546679,0.0,6.901842,1.375895,0.0,0.0,0.0,77,30.26968538,30.06733558,0.0,-0.202349797,26.0,10834171.57,10823970.66,0.0,5.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,8881114.5,541708.5787,0.0,10819927.51,1803995.11,0.0,0.0,0.0,5.0,13.0
3827.27,1074.42,1921036.52,64,1560,0,1,43,0.200004,28.010089,1.994397,3.327554,278.522983,47.960507,0.0,0.0,0.0,1624,3069.472425,3111.258825,0.0,41.78640022,13.0,3443.673581,0.0,0.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1686.63085,264.897968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
40.68,39.23,159.83,2,2,0,2,1,0.1,1.124849,0.612425,0.096956,1.124075,0.6105149999999999,0.0,0.0,0.0,4,1.22103095,1.22484933,0.0,0.00381838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
483.35,42.72,468699.97,921,551,0,12,323,0.227046,77.261364,6.602262,0.0,50.0,4.131875,0.0,0.0,0.0,1472,3805.456886,3637.846177,0.0,-167.61070930000002,943.0,3023996.1580000008,3023386.006,0.0,361.0,24.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,95740.0,6841.620267,0.0,74910.45277,6034.702606,0.0,0.0,0.0,17.0,21.0
3834.85,2945.2,620113.1,121,53,0,18,63,0.0,44.425356,7.878402,0.0,52.0,3.5717830000000004,0.0,0.0,0.0,174,432.1857424,417.5553096,0.0,-14.6304328,91.0,635003.3331,603909.4009,0.0,14.0,32.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,114000.0,14767.519380000002,0.0,114000.0,12581.44585,0.0,0.0,0.0,22.0,34.0
25.03,0.14,75.52,3,3,0,3,3,0.573599,86.098302,33.666667,15.0,63.023652,33.666163,0.0,0.0,0.0,6,100.998488,101.0,0.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14467.63,0.0,28935.27,2,1,0,1,1,4.0,4.0,4.0,0.1,3.899034,1.999517,0.0,0.0,0.0,3,3.999034,4.0,0.0,0.000966,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
196.59,92.89,6349.12,3,62,0,41,2,0.064,5.0,0.732913,0.064,39.060048,15.145998,0.0,0.0,0.0,65,45.43799298,45.44057598,0.0,0.002583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.23,2.22,322.9,2,2,0,2,2,3.624461,97.375539,50.5,49.998974,51.0,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.57,24.42,285.98,2,2,0,1,2,2.37,4.464,3.417,2.36916,4.463496,3.416328,0.0,0.0,0.0,4,6.832656,6.834,0.0,0.001344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,475.53,315273.08,0,663,0,1,0,0.05603,0.135944,0.100859,0.0,0.0,0.0,0.0,0.0,0.0,663,0.0,66.86982305,0.0,66.86982305,14.0,3004.963241,0.0,0.0,0.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1336.27587,214.640231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
22.26,0.0,66.78,3,1,0,1,3,101.0,101.0,101.0,0.25,70.874314,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.54,0.0,315.08,2,1,0,1,2,101.0,101.0,101.0,0.383318,100.615698,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14251.05,15074.93,488409.87,11,22,0,1,4,0.011017,1.30424,0.232251,0.003,1.284198,0.529217,0.0,0.0,0.0,33,5.821384959,5.109520717,0.0,-0.711864242,1.0,2.262720814,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.262721,2.262721,2.262721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.38,1756.89,1210863.4,563,683,0,9,3,0.015683,4.886012,1.243084,0.496559,4.885382,1.507,0.0,0.0,0.0,1246,848.4407963,849.0261632999999,0.0,0.585366996,7.0,15448.72535,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,15000.0,2206.960764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.0,2040.05,38579.0,1,4,0,4,1,0.005291,1.0,0.402726,1.610044,1.610044,1.610044,0.0,0.0,0.0,5,1.610044389,1.610905389,0.0,0.0008609999999999,2.0,13.37,100.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,100.0,100.0,100.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1010.05,194511.96,393064.12,4,2,0,2,4,0.004,0.9218,0.4629,0.003888,0.8930879999999999,0.231035,0.0,0.0,0.0,6,0.92414121,0.9258,0.0,0.00165879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11663.89,158.31,40532.58,3,35,0,28,3,0.0,3.99,0.7486510000000001,0.0,16.199523000000006,8.733174,0.0,0.0,0.0,38,26.19952346,26.20278288,0.0,0.003259418,5.0,3495.337,1994.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1994.0,873.83425,1994.0,1994.0,1994.0,0.0,0.0,0.0,1.0,4.0
0.0,5020.89,45188.05,0,9,1,7,0,0.055788,2.51046,1.150514,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,10.35462685,0.0,10.35462685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900.67,7993.31,1188813.58,141,27,0,10,41,0.002108,2428.901417,280.702992,0.0,2427.0,56.31075300000001,0.0,0.0,0.0,168,7939.816234999998,7578.980785,0.0,-360.8354499,129.0,2091652.96,2080091.879,0.0,19.0,51.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,302000.0,25507.96292,0.0,985937.5972,44257.27402,0.0,0.0,0.0,20.0,25.0
0.0,3.82,38229.32,0,9999,1,6290,0,0.0,2000.0,6.286646,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,62860.16907,0.0,62860.16907,3.0,16.19794677,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0001,15.308958,5.399316000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
159.34,0.99,320.67,2,2,0,2,2,45.768745,55.231255,50.5,1.85,99.149016,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,29311.25,175867.52,0,6,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699.73,2177.32,5754.1,2,2,0,2,2,0.1,0.5,0.3,0.099139,0.4991390000000001,0.299139,0.0,0.0,0.0,4,0.598278,0.6,0.0,0.0017219999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3286.7,226781.97,0,69,1,3,0,0.0,4.820004,2.15269,0.0,0.0,0.0,0.0,0.0,0.0,70,0.0,148.5356299,0.0,148.5356299,2.0,3.409239489,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.466171,2.943069,1.70462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1819.9,638.12,8744.77,2,8,0,7,2,0.0,1.01947,0.343872,0.7490899999999999,2.000162,1.374626,0.0,0.0,0.0,10,2.74925268,2.75097468,0.0,0.0017219999999999,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,4073.01,301402.92,0,74,1,6,0,0.0,5.136392,0.567479,0.0,0.0,0.0,0.0,0.0,0.0,75,0.0,41.99342786,0.0,41.99342786,4.0,2.208696537,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5521739999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
13836.46,5072.06,1220367.7,86,6,0,5,55,0.011906,5.999,2.301257,0.0,7.9,0.1623369999999999,0.0,0.0,0.0,92,13.961,13.80753947,0.0,-0.15346053,206.0,828659.6162,663532.3381,0.0,34.0,95.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,222643.804,5451.708001,0.0,239552.0,12287.63589,0.0,0.0,0.0,40.0,94.0
11375.19,33928.91,997869.97,40,16,0,5,34,0.013635,2.877073,0.954105,0.0,1.0,0.181041,0.0,0.0,0.0,56,7.24166,15.26568307,0.0,8.02402307,52.0,38397.94387,119.6644575,0.0,6.0,35.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,16888.0,834.7379099999998,0.0,94.0,19.94407600000001,0.0,0.0,0.0,6.0,40.0
27416.29,59096.4,459979.75,6,5,0,2,6,1.704582,13.220166,6.171179,0.000249,13.219694,5.142099,0.0,0.0,0.0,11,30.85259137,30.85589523,0.0,0.003303856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.07,13.7,139946.33,172,9828,0,1093,3,0.0979,9486.999139,30.860122,40.0,44447.0,1719.273256,0.0,0.0,0.0,10000,295715.0,303293.2751,0.0,7578.275097,32.0,71409.42379,6.0,0.0,1.0,23.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,48326.34599,2303.5298,6.0,6.0,6.0,0.0,0.0,0.0,1.0,29.0
163.66,0.3,327.92,2,2,0,2,2,47.400427,53.599573,50.5,0.002213,100.996803,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.3,1,1,0,1,1,9.136005,9.136005,9.136005,9.135534,9.135534,9.135534,0.0,0.0,0.0,2,9.135533574,9.13600521,0.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5376.12,6846.0,143725.63,14,10,0,10,10,0.0069999999999999,0.233241,0.051364,0.0,0.246222,0.035876,0.0,0.0,0.0,24,0.502262212,0.513643619,0.0,0.011381407,19.0,572.5317618,572.5317618,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.018691,212.356164,38.168784,36.941263,224.049351,143.13294,0.0,0.0,0.0,1.0,1.0
6.0,37680.11,301482.83,7,8,0,4,1,0.11,58.75344499999999,9.842931,0.129412,58.75575300000001,11.24715,0.0,0.0,0.0,15,78.73005157,78.74344479,0.0,0.01339322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23132.57,2034.94,877359.32,14,272,0,8,9,0.00416,200.487734,2.171246,0.0,200.49,27.862506,0.0,0.0,0.0,286,390.0750888,590.5788159,0.0,200.5037271,25.0,36822.90177,15015.42435,0.0,1.0,18.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,15015.42435,1534.287574,15015.42435,15015.42435,15015.42435,0.0,0.0,0.0,1.0,21.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,136.26,131657.12,1,2,0,2,1,0.03,0.244894,0.137447,0.274453,0.274453,0.274453,0.0,0.0,0.0,3,0.27445284,0.27489384,0.0,0.000441,1.0,0.020706735,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020707,0.020707,0.020707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1326.29,1249.57,31392.68,2,23,0,23,2,0.02,22.725938,1.898926,21.02,22.630111,21.825056,0.0,0.0,0.0,25,43.65011109,43.67529409,0.0,0.025183,1.0,800.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105.03,0.0,315.08,3,1,0,1,2,101.0,101.0,101.0,0.01,97.469261,33.66617100000001,0.0,0.0,0.0,4,100.9985118,101.0,0.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,50.98,1,1,0,1,1,1.4,1.4,1.4,1.398953,1.398953,1.398953,0.0,0.0,0.0,2,1.398953043,1.4,0.0,0.001046957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5830.96,937.9,494082.62,82,17,0,7,25,0.001386,7.73,0.980698,0.0,25.0,0.8847950000000001,0.0,0.0,0.0,99,72.5532,16.671858,0.0,-55.881342,44.0,23099.07679,26340.401,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10000.0,1443.692299,0.0,10000.0,940.728607,0.0,0.0,0.0,10.0,10.0
640.29,387.12,1382242.92,1400,1255,0,91,25,0.0374,998.49,133.044467,0.0,1339.889066,119.264781,0.0,0.0,0.0,2655,166970.6939,166970.8055,0.0,0.11160526,33.0,67453.39854,0.0,0.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,31594.034880000007,2044.04238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
5148.41,3084.66,664814.18,80,82,0,3,1,0.009833,0.999969,0.088548,0.009161,0.999549,0.090444,0.0,0.0,0.0,162,7.235542777999999,7.26091082,0.0,0.025368042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.45,822.13,576861.75,620,687,0,4,1,0.091632,63.856508,1.142049,0.524133,63.85582900000001,1.264737,0.0,0.0,0.0,1307,784.1369963999998,784.587549,0.0,0.45055256,1.0,53.79459157,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,53.794592,53.794592,53.794592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.06,0.18,72.55,3,2,0,2,3,17.048517,83.951483,50.5,5.176794,75.46437900000002,33.666149,0.0,0.0,0.0,5,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
